Unnamed: 0	path	genre	Act_Adv	Thr_Hor_Cri
170	frames\Action\8MnF5ok8llg\1656.jpg	Act_Adv	1	0
171	frames\Action\8MnF5ok8llg\1886.jpg	Act_Adv	1	0
172	frames\Action\8MnF5ok8llg\2116.jpg	Act_Adv	1	0
173	frames\Action\8MnF5ok8llg\2346.jpg	Act_Adv	1	0
174	frames\Action\8MnF5ok8llg\2576.jpg	Act_Adv	1	0
175	frames\Action\8MnF5ok8llg\276.jpg	Act_Adv	1	0
176	frames\Action\8MnF5ok8llg\2806.jpg	Act_Adv	1	0
177	frames\Action\8MnF5ok8llg\3036.jpg	Act_Adv	1	0
178	frames\Action\8MnF5ok8llg\46.jpg	Act_Adv	1	0
178	frames/Action/8MnF5ok8llg/46_aug.jpg	Act_Adv	1	0
179	frames\Action\8MnF5ok8llg\506.jpg	Act_Adv	1	0
180	frames\Action\8MnF5ok8llg\736.jpg	Act_Adv	1	0
181	frames\Action\8MnF5ok8llg\966.jpg	Act_Adv	1	0
182	frames\Action\8QMRQeYNd7M\1196.jpg	Act_Adv	1	0
183	frames\Action\8QMRQeYNd7M\1426.jpg	Act_Adv	1	0
184	frames\Action\8QMRQeYNd7M\1656.jpg	Act_Adv	1	0
185	frames\Action\8QMRQeYNd7M\1886.jpg	Act_Adv	1	0
186	frames\Action\8QMRQeYNd7M\2116.jpg	Act_Adv	1	0
187	frames\Action\8QMRQeYNd7M\2346.jpg	Act_Adv	1	0
188	frames\Action\8QMRQeYNd7M\2576.jpg	Act_Adv	1	0
189	frames\Action\8QMRQeYNd7M\276.jpg	Act_Adv	1	0
190	frames\Action\8QMRQeYNd7M\46.jpg	Act_Adv	1	0
191	frames\Action\8QMRQeYNd7M\506.jpg	Act_Adv	1	0
191	frames/Action/8QMRQeYNd7M/506_aug.jpg	Act_Adv	1	0
192	frames\Action\8QMRQeYNd7M\736.jpg	Act_Adv	1	0
193	frames\Action\8QMRQeYNd7M\966.jpg	Act_Adv	1	0
194	frames\Action\9PllxjcicFo\1196.jpg	Act_Adv	1	0
195	frames\Action\9PllxjcicFo\1426.jpg	Act_Adv	1	0
196	frames\Action\9PllxjcicFo\1656.jpg	Act_Adv	1	0
197	frames\Action\9PllxjcicFo\1886.jpg	Act_Adv	1	0
198	frames\Action\9PllxjcicFo\2116.jpg	Act_Adv	1	0
199	frames\Action\9PllxjcicFo\2346.jpg	Act_Adv	1	0
199	frames/Action/9PllxjcicFo/2346_aug.jpg	Act_Adv	1	0
200	frames\Action\9PllxjcicFo\2576.jpg	Act_Adv	1	0
201	frames\Action\9PllxjcicFo\276.jpg	Act_Adv	1	0
202	frames\Action\9PllxjcicFo\2806.jpg	Act_Adv	1	0
203	frames\Action\9PllxjcicFo\3036.jpg	Act_Adv	1	0
204	frames\Action\9PllxjcicFo\3266.jpg	Act_Adv	1	0
205	frames\Action\9PllxjcicFo\3496.jpg	Act_Adv	1	0
206	frames\Action\9PllxjcicFo\46.jpg	Act_Adv	1	0
207	frames\Action\9PllxjcicFo\506.jpg	Act_Adv	1	0
208	frames\Action\9PllxjcicFo\736.jpg	Act_Adv	1	0
209	frames\Action\9PllxjcicFo\966.jpg	Act_Adv	1	0
210	frames\Action\ct-PElgfWJY\1196.jpg	Act_Adv	1	0
211	frames\Action\ct-PElgfWJY\1426.jpg	Act_Adv	1	0
212	frames\Action\ct-PElgfWJY\1656.jpg	Act_Adv	1	0
213	frames\Action\ct-PElgfWJY\1886.jpg	Act_Adv	1	0
214	frames\Action\ct-PElgfWJY\2116.jpg	Act_Adv	1	0
215	frames\Action\ct-PElgfWJY\2346.jpg	Act_Adv	1	0
216	frames\Action\ct-PElgfWJY\2576.jpg	Act_Adv	1	0
217	frames\Action\ct-PElgfWJY\276.jpg	Act_Adv	1	0
217	frames/Action/ct-PElgfWJY/276_aug.jpg	Act_Adv	1	0
218	frames\Action\ct-PElgfWJY\2806.jpg	Act_Adv	1	0
219	frames\Action\ct-PElgfWJY\3036.jpg	Act_Adv	1	0
220	frames\Action\ct-PElgfWJY\3266.jpg	Act_Adv	1	0
220	frames/Action/ct-PElgfWJY/3266_aug.jpg	Act_Adv	1	0
221	frames\Action\ct-PElgfWJY\3496.jpg	Act_Adv	1	0
222	frames\Action\ct-PElgfWJY\46.jpg	Act_Adv	1	0
223	frames\Action\ct-PElgfWJY\506.jpg	Act_Adv	1	0
224	frames\Action\ct-PElgfWJY\736.jpg	Act_Adv	1	0
225	frames\Action\ct-PElgfWJY\966.jpg	Act_Adv	1	0
225	frames/Action/ct-PElgfWJY/966_aug.jpg	Act_Adv	1	0
226	frames\Action\cxgg3KTdRcM\1196.jpg	Act_Adv	1	0
227	frames\Action\cxgg3KTdRcM\1426.jpg	Act_Adv	1	0
228	frames\Action\cxgg3KTdRcM\1656.jpg	Act_Adv	1	0
229	frames\Action\cxgg3KTdRcM\1886.jpg	Act_Adv	1	0
230	frames\Action\cxgg3KTdRcM\2116.jpg	Act_Adv	1	0
231	frames\Action\cxgg3KTdRcM\276.jpg	Act_Adv	1	0
232	frames\Action\cxgg3KTdRcM\46.jpg	Act_Adv	1	0
233	frames\Action\cxgg3KTdRcM\506.jpg	Act_Adv	1	0
234	frames\Action\cxgg3KTdRcM\736.jpg	Act_Adv	1	0
235	frames\Action\cxgg3KTdRcM\966.jpg	Act_Adv	1	0
236	frames\Action\dgM9V3lEZvE\1196.jpg	Act_Adv	1	0
237	frames\Action\dgM9V3lEZvE\1426.jpg	Act_Adv	1	0
237	frames/Action/dgM9V3lEZvE/1426_aug.jpg	Act_Adv	1	0
238	frames\Action\dgM9V3lEZvE\1656.jpg	Act_Adv	1	0
239	frames\Action\dgM9V3lEZvE\1886.jpg	Act_Adv	1	0
240	frames\Action\dgM9V3lEZvE\2116.jpg	Act_Adv	1	0
241	frames\Action\dgM9V3lEZvE\2346.jpg	Act_Adv	1	0
242	frames\Action\dgM9V3lEZvE\276.jpg	Act_Adv	1	0
243	frames\Action\dgM9V3lEZvE\46.jpg	Act_Adv	1	0
244	frames\Action\dgM9V3lEZvE\506.jpg	Act_Adv	1	0
245	frames\Action\dgM9V3lEZvE\736.jpg	Act_Adv	1	0
246	frames\Action\dgM9V3lEZvE\966.jpg	Act_Adv	1	0
247	frames\Action\dwh6SShhnVI\1196.jpg	Act_Adv	1	0
248	frames\Action\dwh6SShhnVI\1426.jpg	Act_Adv	1	0
249	frames\Action\dwh6SShhnVI\1656.jpg	Act_Adv	1	0
250	frames\Action\dwh6SShhnVI\1886.jpg	Act_Adv	1	0
251	frames\Action\dwh6SShhnVI\2116.jpg	Act_Adv	1	0
252	frames\Action\dwh6SShhnVI\2346.jpg	Act_Adv	1	0
252	frames/Action/dwh6SShhnVI/2346_aug.jpg	Act_Adv	1	0
253	frames\Action\dwh6SShhnVI\2576.jpg	Act_Adv	1	0
254	frames\Action\dwh6SShhnVI\276.jpg	Act_Adv	1	0
255	frames\Action\dwh6SShhnVI\2806.jpg	Act_Adv	1	0
256	frames\Action\dwh6SShhnVI\3036.jpg	Act_Adv	1	0
256	frames/Action/dwh6SShhnVI/3036_aug.jpg	Act_Adv	1	0
257	frames\Action\dwh6SShhnVI\3266.jpg	Act_Adv	1	0
257	frames/Action/dwh6SShhnVI/3266_aug.jpg	Act_Adv	1	0
258	frames\Action\dwh6SShhnVI\46.jpg	Act_Adv	1	0
259	frames\Action\dwh6SShhnVI\506.jpg	Act_Adv	1	0
260	frames\Action\dwh6SShhnVI\736.jpg	Act_Adv	1	0
261	frames\Action\dwh6SShhnVI\966.jpg	Act_Adv	1	0
262	frames\Action\EegnTsyPDF4\1196.jpg	Act_Adv	1	0
263	frames\Action\EegnTsyPDF4\1426.jpg	Act_Adv	1	0
264	frames\Action\EegnTsyPDF4\1656.jpg	Act_Adv	1	0
265	frames\Action\EegnTsyPDF4\1886.jpg	Act_Adv	1	0
266	frames\Action\EegnTsyPDF4\2116.jpg	Act_Adv	1	0
267	frames\Action\EegnTsyPDF4\2346.jpg	Act_Adv	1	0
268	frames\Action\EegnTsyPDF4\2576.jpg	Act_Adv	1	0
268	frames/Action/EegnTsyPDF4/2576_aug.jpg	Act_Adv	1	0
269	frames\Action\EegnTsyPDF4\276.jpg	Act_Adv	1	0
270	frames\Action\EegnTsyPDF4\2806.jpg	Act_Adv	1	0
271	frames\Action\EegnTsyPDF4\46.jpg	Act_Adv	1	0
272	frames\Action\EegnTsyPDF4\506.jpg	Act_Adv	1	0
273	frames\Action\EegnTsyPDF4\736.jpg	Act_Adv	1	0
274	frames\Action\EegnTsyPDF4\966.jpg	Act_Adv	1	0
275	frames\Action\eLyhRYJXf1U\1196.jpg	Act_Adv	1	0
276	frames\Action\eLyhRYJXf1U\1426.jpg	Act_Adv	1	0
277	frames\Action\eLyhRYJXf1U\1656.jpg	Act_Adv	1	0
278	frames\Action\eLyhRYJXf1U\1886.jpg	Act_Adv	1	0
279	frames\Action\eLyhRYJXf1U\2116.jpg	Act_Adv	1	0
280	frames\Action\eLyhRYJXf1U\2346.jpg	Act_Adv	1	0
281	frames\Action\eLyhRYJXf1U\2576.jpg	Act_Adv	1	0
282	frames\Action\eLyhRYJXf1U\276.jpg	Act_Adv	1	0
283	frames\Action\eLyhRYJXf1U\2806.jpg	Act_Adv	1	0
284	frames\Action\eLyhRYJXf1U\3036.jpg	Act_Adv	1	0
285	frames\Action\eLyhRYJXf1U\3266.jpg	Act_Adv	1	0
286	frames\Action\eLyhRYJXf1U\3496.jpg	Act_Adv	1	0
287	frames\Action\eLyhRYJXf1U\46.jpg	Act_Adv	1	0
288	frames\Action\eLyhRYJXf1U\506.jpg	Act_Adv	1	0
289	frames\Action\eLyhRYJXf1U\736.jpg	Act_Adv	1	0
290	frames\Action\eLyhRYJXf1U\966.jpg	Act_Adv	1	0
291	frames\Action\erE6UlOi3E0\1196.jpg	Act_Adv	1	0
292	frames\Action\erE6UlOi3E0\1426.jpg	Act_Adv	1	0
293	frames\Action\erE6UlOi3E0\1656.jpg	Act_Adv	1	0
294	frames\Action\erE6UlOi3E0\1886.jpg	Act_Adv	1	0
295	frames\Action\erE6UlOi3E0\2116.jpg	Act_Adv	1	0
296	frames\Action\erE6UlOi3E0\276.jpg	Act_Adv	1	0
297	frames\Action\erE6UlOi3E0\46.jpg	Act_Adv	1	0
298	frames\Action\erE6UlOi3E0\506.jpg	Act_Adv	1	0
299	frames\Action\erE6UlOi3E0\736.jpg	Act_Adv	1	0
300	frames\Action\erE6UlOi3E0\966.jpg	Act_Adv	1	0
301	frames\Action\F5ZP1m4J0H4\1196.jpg	Act_Adv	1	0
302	frames\Action\F5ZP1m4J0H4\1426.jpg	Act_Adv	1	0
303	frames\Action\F5ZP1m4J0H4\1656.jpg	Act_Adv	1	0
304	frames\Action\F5ZP1m4J0H4\1886.jpg	Act_Adv	1	0
305	frames\Action\F5ZP1m4J0H4\276.jpg	Act_Adv	1	0
306	frames\Action\F5ZP1m4J0H4\46.jpg	Act_Adv	1	0
307	frames\Action\F5ZP1m4J0H4\506.jpg	Act_Adv	1	0
308	frames\Action\F5ZP1m4J0H4\736.jpg	Act_Adv	1	0
309	frames\Action\F5ZP1m4J0H4\966.jpg	Act_Adv	1	0
310	frames\Action\FRvxzdkj_YI\1196.jpg	Act_Adv	1	0
311	frames\Action\FRvxzdkj_YI\1426.jpg	Act_Adv	1	0
312	frames\Action\FRvxzdkj_YI\1656.jpg	Act_Adv	1	0
313	frames\Action\FRvxzdkj_YI\276.jpg	Act_Adv	1	0
313	frames/Action/FRvxzdkj_YI/276_aug.jpg	Act_Adv	1	0
314	frames\Action\FRvxzdkj_YI\46.jpg	Act_Adv	1	0
315	frames\Action\FRvxzdkj_YI\506.jpg	Act_Adv	1	0
315	frames/Action/FRvxzdkj_YI/506_aug.jpg	Act_Adv	1	0
316	frames\Action\FRvxzdkj_YI\736.jpg	Act_Adv	1	0
317	frames\Action\FRvxzdkj_YI\966.jpg	Act_Adv	1	0
318	frames\Action\fUlMUkd7IWU\1196.jpg	Act_Adv	1	0
319	frames\Action\fUlMUkd7IWU\1426.jpg	Act_Adv	1	0
320	frames\Action\fUlMUkd7IWU\1656.jpg	Act_Adv	1	0
321	frames\Action\fUlMUkd7IWU\1886.jpg	Act_Adv	1	0
322	frames\Action\fUlMUkd7IWU\2116.jpg	Act_Adv	1	0
323	frames\Action\fUlMUkd7IWU\2346.jpg	Act_Adv	1	0
323	frames/Action/fUlMUkd7IWU/2346_aug.jpg	Act_Adv	1	0
324	frames\Action\fUlMUkd7IWU\2576.jpg	Act_Adv	1	0
325	frames\Action\fUlMUkd7IWU\276.jpg	Act_Adv	1	0
326	frames\Action\fUlMUkd7IWU\2806.jpg	Act_Adv	1	0
327	frames\Action\fUlMUkd7IWU\3036.jpg	Act_Adv	1	0
328	frames\Action\fUlMUkd7IWU\3266.jpg	Act_Adv	1	0
329	frames\Action\fUlMUkd7IWU\3496.jpg	Act_Adv	1	0
330	frames\Action\fUlMUkd7IWU\46.jpg	Act_Adv	1	0
331	frames\Action\fUlMUkd7IWU\506.jpg	Act_Adv	1	0
332	frames\Action\fUlMUkd7IWU\736.jpg	Act_Adv	1	0
332	frames/Action/fUlMUkd7IWU/736_aug.jpg	Act_Adv	1	0
333	frames\Action\fUlMUkd7IWU\966.jpg	Act_Adv	1	0
334	frames\Action\FXKx1sX8ESs\1196.jpg	Act_Adv	1	0
335	frames\Action\FXKx1sX8ESs\1426.jpg	Act_Adv	1	0
336	frames\Action\FXKx1sX8ESs\1656.jpg	Act_Adv	1	0
337	frames\Action\FXKx1sX8ESs\1886.jpg	Act_Adv	1	0
338	frames\Action\FXKx1sX8ESs\2116.jpg	Act_Adv	1	0
339	frames\Action\FXKx1sX8ESs\2346.jpg	Act_Adv	1	0
340	frames\Action\FXKx1sX8ESs\276.jpg	Act_Adv	1	0
341	frames\Action\FXKx1sX8ESs\46.jpg	Act_Adv	1	0
341	frames/Action/FXKx1sX8ESs/46_aug.jpg	Act_Adv	1	0
342	frames\Action\FXKx1sX8ESs\506.jpg	Act_Adv	1	0
343	frames\Action\FXKx1sX8ESs\736.jpg	Act_Adv	1	0
