	imdbid	title	clip_name	year	videoid	genre
19	tt0077288	La Cage aux Folles	The Parents' Reaction Scene	1979.0	2LwWmJojqvM	['Comedy']
20	tt0077288	La Cage aux Folles	Just Like John Wayne Scene	1979.0	tXhTaL04ByA	['Comedy']
21	tt0077288	La Cage aux Folles	Escaping in Drag Scene	1979.0	mBiT0g4TIYc	['Comedy']
22	tt0077288	La Cage aux Folles	Buttering Toast Like a Man Scene	1979.0	cW7AkQihsa8	['Comedy']
23	tt0077288	La Cage aux Folles	Albin's Leaving Scene	1979.0	db1o8mTCBXU	['Comedy']
24	tt0077288	La Cage aux Folles	A Real Butler Scene	1979.0	JYwvFPjJ7dM	['Comedy']
25	tt0077288	La Cage aux Folles	You Don't Love Me Anymore Scene	1979.0	6RbMqRpNqmY	['Comedy']
26	tt0077288	La Cage aux Folles	The Ruse is Ruined Scene	1979.0	RdpvBc4bahI	['Comedy']
27	tt0077288	La Cage aux Folles	"Laurent's ""Mother"" Scene"	1979.0	9lqv-q15y1c	['Comedy']
28	tt0077288	La Cage aux Folles	He's Getting Married Scene	1979.0	ATNjQgr7LXc	['Comedy']
29	tt0069995	Don't Look Now	The Red Ghost in Fog Scene	1973.0	TfKw3gvxff0	['Drama', 'Horror', 'Thriller']
30	tt0069995	Don't Look Now	The Spectre of Venice Scene	1973.0	ySINkZRkHi0	['Drama', 'Horror', 'Thriller']
31	tt0069995	Don't Look Now	Seance of Death Scene	1973.0	LWz_6w0paEg	['Drama', 'Horror', 'Thriller']
32	tt0069995	Don't Look Now	The Church of Doom Scene	1973.0	n-2Lxsj7sf4	['Drama', 'Horror', 'Thriller']
33	tt0069995	Don't Look Now	Drowned in the Pond Scene	1973.0	JL_tj5M1o-c	['Drama', 'Horror', 'Thriller']
34	tt0069995	Don't Look Now	Fetch Him! Scene	1973.0	r0iSxOsPGl8	['Drama', 'Horror', 'Thriller']
35	tt0069995	Don't Look Now	The Blind Psychic Scene	1973.0	HFTqyXV9Vio	['Drama', 'Horror', 'Thriller']
36	tt0069995	Don't Look Now	Fishing a Body Scene	1973.0	CMMzjgpnLGc	['Drama', 'Horror', 'Thriller']
37	tt0069995	Don't Look Now	Murder Suspect Scene	1973.0	D2JzjzTWMxw	['Drama', 'Horror', 'Thriller']
38	tt0069995	Don't Look Now	Killer in Red Scene	1973.0	9zcAqShAXPo	['Drama', 'Horror', 'Thriller']
39	tt0070666	Serpico	Police Brutality Scene	1973.0	htWhh0DIFgk	['Biography', 'Crime', 'Drama']
40	tt0070666	Serpico	Bleeding to Death Scene	1973.0	9_n15K7rv1Y	['Biography', 'Crime', 'Drama']
41	tt0070666	Serpico	I Love You, Paco! Scene	1973.0	POLkdKBw3LM	['Biography', 'Crime', 'Drama']
42	tt0070666	Serpico	Get Dead Cards Scene	1973.0	_1tCmEtAbnw	['Biography', 'Crime', 'Drama']
43	tt0070666	Serpico	The Knapp Commission Scene	1973.0	4WXN2HQ7PQ0	['Biography', 'Crime', 'Drama']
44	tt0070666	Serpico	What Kind of Shakedown Is This? Scene	1973.0	n0PS-QVcoJo	['Biography', 'Crime', 'Drama']
45	tt0070666	Serpico	The Last Drug Raid Scene	1973.0	lYu_8OE3sCE	['Biography', 'Crime', 'Drama']
46	tt0070666	Serpico	Where's the Money?! Scene	1973.0	0frXMGxB0Ko	['Biography', 'Crime', 'Drama']
47	tt0070666	Serpico	A Marked Man Scene	1973.0	fluKR9XbEjQ	['Biography', 'Crime', 'Drama']
48	tt0070666	Serpico	You're Firing Without Looking? Scene	1973.0	mPDFATjS8l0	['Biography', 'Crime', 'Drama']
49	tt0408306	Munich	Grenade Assassination Scene	2005.0	MgL18hwJZ0A	['Action', 'Drama', 'History']
50	tt0408306	Munich	Are You Wael Zwaiter? Scene	2005.0	ZvvQ3CLveAA	['Action', 'Drama', 'History']
51	tt0408306	Munich	Calling in the Kill Scene	2005.0	PMdokZIn2_s	['Action', 'Drama', 'History']
52	tt0408306	Munich	Love and Terror Scene	2005.0	zuFtCz663GQ	['Action', 'Drama', 'History']
53	tt0408306	Munich	The Cross-Dressing Raid Scene	2005.0	CToeYdx6SsU	['Action', 'Drama', 'History']
54	tt0408306	Munich	Did I Commit Murder? Scene	2005.0	0bR6pUOhZo4	['Action', 'Drama', 'History']
55	tt0408306	Munich	Black September Scene	2005.0	WzmAy1QyIH8	['Action', 'Drama', 'History']
56	tt0408306	Munich	Sniper Misfire Scene	2005.0	w3trh6DMpHI	['Action', 'Drama', 'History']
57	tt0408306	Munich	Israel vs. Palestine Scene	2005.0	YoAV0xF7A2U	['Action', 'Drama', 'History']
58	tt0408306	Munich	Put the Gun Down! Scene	2005.0	azRJpVsJ7AM	['Action', 'Drama', 'History']
59	tt0071402	Death Wish	What Else You Got? Scene	1974.0	36FYEbRBy48	['Action', 'Crime', 'Drama']
60	tt0071402	Death Wish	Draw! Scene	1974.0	DWFZ7v72HjA	['Action', 'Crime', 'Drama']
61	tt0071402	Death Wish	Followed Home Scene	1974.0	syjdYGc2A20	['Action', 'Crime', 'Drama']
62	tt0071402	Death Wish	The Vigilante's Still Out There Scene	1974.0	S8avj5d8G6s	['Action', 'Crime', 'Drama']
63	tt0071402	Death Wish	Get a Transfer Scene	1974.0	Kbb4g4m68sc	['Action', 'Crime', 'Drama']
64	tt0071402	Death Wish	Wrong Alley, Right Time Scene	1974.0	MfV5DOQ9zac	['Action', 'Crime', 'Drama']
65	tt0071402	Death Wish	Stalked in the Park Scene	1974.0	b_Wpqni4yMQ	['Action', 'Crime', 'Drama']
66	tt0071402	Death Wish	Shot and Bleeding Scene	1974.0	L8JRx-zXz7w	['Action', 'Crime', 'Drama']
67	tt0071402	Death Wish	Subway Shooting Scene	1974.0	BYN41wGmP8U	['Action', 'Crime', 'Drama']
68	tt0071402	Death Wish	Cowboy Stunt Show Scene	1974.0	RkaM5GL1LTc	['Action', 'Crime', 'Drama']
69	tt0116225	Escape From L.A.	Shot and Sheared Scene	1996.0	cj5Mp68u2tY	['Action', 'Adventure', 'Sci-Fi']
70	tt0116225	Escape From L.A.	Surfboard Car Chase Scene	1996.0	a3HOCIXroqQ	['Action', 'Adventure', 'Sci-Fi']
71	tt0116225	Escape From L.A.	Basketball to the Death Scene	1996.0	BMlHiDzHkSk	['Action', 'Adventure', 'Sci-Fi']
72	tt0116225	Escape From L.A.	The Surgeon General Scene	1996.0	8OilisaAv0I	['Action', 'Adventure', 'Sci-Fi']
73	tt0116225	Escape From L.A.	Shutting Down the Earth Scene	1996.0	0tro-o0fOk4	['Action', 'Adventure', 'Sci-Fi']
74	tt0116225	Escape From L.A.	Hang Glider Assault Scene	1996.0	_X8bBE1M994	['Action', 'Adventure', 'Sci-Fi']
75	tt0116225	Escape From L.A.	Bangkok Rules Scene	1996.0	4N_0iP8TSRo	['Action', 'Adventure', 'Sci-Fi']
76	tt0116225	Escape From L.A.	Helicopter Explosion Scene	1996.0	40p6dkKil_8	['Action', 'Adventure', 'Sci-Fi']
77	tt0116225	Escape From L.A.	Torpedo Sub to L.A. Scene	1996.0	WCf36CQxBfY	['Action', 'Adventure', 'Sci-Fi']
78	tt0116225	Escape From L.A.	Fun Gun Injection Scene	1996.0	aEIaR1nlEoo	['Action', 'Adventure', 'Sci-Fi']
79	tt0092493	Crocodile Dundee II	Dundee Gets Shot Scene	1988.0	qDBjp7fdIVw	['Action', 'Adventure', 'Comedy']
80	tt0092493	Crocodile Dundee II	Outback Shootout Scene	1988.0	pikL2Z9sykc	['Action', 'Adventure', 'Comedy']
81	tt0092493	Crocodile Dundee II	Better Than Average Scene	1988.0	2m2vmTtcCM8	['Action', 'Adventure', 'Comedy']
82	tt0092493	Crocodile Dundee II	Clint Eastwood Scene	1988.0	QCkiT56VSR4	['Action', 'Adventure', 'Comedy']
83	tt0092493	Crocodile Dundee II	Booby Trap Scene	1988.0	crbN4daV5IU	['Action', 'Adventure', 'Comedy']
84	tt0092493	Crocodile Dundee II	Bushfire Showdown Scene	1988.0	J7kO-7jEveA	['Action', 'Adventure', 'Comedy']
85	tt0092493	Crocodile Dundee II	Crocodile Attack Scene	1988.0	qFKVhx9wBZ4	['Action', 'Adventure', 'Comedy']
86	tt0092493	Crocodile Dundee II	The Jumper Scene	1988.0	FX1FiZxQo7k	['Action', 'Adventure', 'Comedy']
87	tt0092493	Crocodile Dundee II	Animal Attack Scene	1988.0	g05nAeO-uKY	['Action', 'Adventure', 'Comedy']
88	tt0092493	Crocodile Dundee II	Hung from a Rooftop Scene	1988.0	VmCRT88HTWE	['Action', 'Adventure', 'Comedy']
89	tt0082782	My Bloody Valentine	Shower of Death Scene	1981.0	6JfQ82WowC8	['Horror', 'Mystery', 'Thriller']
90	tt0082782	My Bloody Valentine	Nail Gun Kill Scene	1981.0	f06qimixOOI	['Horror', 'Mystery', 'Thriller']
91	tt0082782	My Bloody Valentine	Minecart Murder Scene	1981.0	rS_HIFTV7wM	['Horror', 'Mystery', 'Thriller']
92	tt0082782	My Bloody Valentine	Peak-a-Boo Killing Scene	1981.0	EodzQpkDFYo	['Horror', 'Mystery', 'Thriller']
93	tt0082782	My Bloody Valentine	Tunnel of Love Scene	1981.0	uifDWAJ6rBY	['Horror', 'Mystery', 'Thriller']
94	tt0082782	My Bloody Valentine	This Town is Cursed Scene	1981.0	QfSL-PSHTkQ	['Horror', 'Mystery', 'Thriller']
95	tt0082782	My Bloody Valentine	Messy Hanging Scene	1981.0	21Vg94SOqk0	['Horror', 'Mystery', 'Thriller']
96	tt0082782	My Bloody Valentine	Laundromat Lashing Scene	1981.0	acZDS8WDtHs	['Horror', 'Mystery', 'Thriller']
97	tt0082782	My Bloody Valentine	Pickaxe to the Gut Scene	1981.0	Pku1UxtmkLM	['Horror', 'Mystery', 'Thriller']
98	tt0082782	My Bloody Valentine	The Killer Revealed Scene	1981.0	7H3XPETdtmc	['Horror', 'Mystery', 'Thriller']
99	tt0070016	Charlotte's Web	There Must Be Something More Scene	1973.0	3kvqIswrPhg	['Animation', 'Family', 'Musical']
100	tt0070016	Charlotte's Web	A Rat's Paradise Scene	1973.0	xE4RRKaCifU	['Animation', 'Family', 'Musical']
101	tt0070016	Charlotte's Web	Charlotte's Daughters Scene	1973.0	6HboqAtIPA0	['Animation', 'Family', 'Musical']
102	tt0070016	Charlotte's Web	A Veritable Smorgasbord Scene	1973.0	kf1bu5sUXaU	['Animation', 'Family', 'Musical']
103	tt0070016	Charlotte's Web	A Spider's Life Scene	1973.0	nCm4_MJstGQ	['Animation', 'Family', 'Musical']
104	tt0070016	Charlotte's Web	Zuckerman's Famous Pig Scene	1973.0	SaRtVS1Fx1Q	['Animation', 'Family', 'Musical']
105	tt0070016	Charlotte's Web	Charlotte's Last Song Scene	1973.0	rPh94cOW-MI	['Animation', 'Family', 'Musical']
106	tt0070016	Charlotte's Web	I Can Talk! Scene	1973.0	YHvTfLaOREg	['Animation', 'Family', 'Musical']
107	tt0070016	Charlotte's Web	Some Pig Scene	1973.0	__7NUrkFirA	['Animation', 'Family', 'Musical']
108	tt0070016	Charlotte's Web	Chin Up! Scene	1973.0	qQjdOtebYns	['Animation', 'Family', 'Musical']
109	tt0073440	Nashville	It Don't Worry Me Scene	1975.0	OqyvMY1fcr4	['Comedy', 'Drama', 'Music']
110	tt0073440	Nashville	I'm Easy Scene	1975.0	dbX-ekoWGWE	['Comedy', 'Drama', 'Music']
111	tt0073440	Nashville	Highway Pileup Scene	1975.0	UVOJk8TFwpQ	['Comedy', 'Drama', 'Music']
112	tt0073440	Nashville	Barbara Jean's Last Song Scene	1975.0	ktCIr_DMGOI	['Comedy', 'Drama', 'Music']
113	tt0073440	Nashville	An American Junkyard Scene	1975.0	Jrn-OprEMLI	['Comedy', 'Drama', 'Music']
114	tt0073440	Nashville	Go Finish the Show Scene	1975.0	hT_G4j4nI-8	['Comedy', 'Drama', 'Music']
115	tt0073440	Nashville	Keep A-Goin' Scene	1975.0	oNpeuCWJgCc	['Comedy', 'Drama', 'Music']
116	tt0073440	Nashville	Who Was That, Babe? Scene	1975.0	eclUi6kVFcM	['Comedy', 'Drama', 'Music']
117	tt0073440	Nashville	Where You Goin', Tommy Brown? Scene	1975.0	fO8fKHbg4kw	['Comedy', 'Drama', 'Music']
118	tt0073440	Nashville	On-Stage Breakdown Scene	1975.0	mr1bVID2qao	['Comedy', 'Drama', 'Music']
119	tt0118688	Batman & Robin	Stay Cool, Bird Boy Scene	1997.0	xSJaxpJHf-s	['Action', 'Sci-Fi']
120	tt0118688	Batman & Robin	Catching Cold Scene	1997.0	erE6UlOi3E0	['Action', 'Sci-Fi']
121	tt0118688	Batman & Robin	Tell Me and I'll Kiss You Scene	1997.0	UIxwyNULzdk	['Action', 'Sci-Fi']
122	tt0118688	Batman & Robin	vs. Bane & Poison Ivy Scene	1997.0	MGJlq-gjQj8	['Action', 'Sci-Fi']
123	tt0118688	Batman & Robin	Take Two and Call Me in the Morning Scene	1997.0	OE7aSKZDjTo	['Action', 'Sci-Fi']
124	tt0118688	Batman & Robin	The Iceman Cometh Scene	1997.0	L6w-80CFfAs	['Action', 'Sci-Fi']
125	tt0118688	Batman & Robin	Arkham Asylum Break Out Scene	1997.0	gSG9bZu1NtM	['Action', 'Sci-Fi']
126	tt0118688	Batman & Robin	Bat Credit Card Scene	1997.0	gnallHWgupY	['Action', 'Sci-Fi']
127	tt0118688	Batman & Robin	Let's Kick Some Ice Scene	1997.0	k6dRH6fO3Xw	['Action', 'Sci-Fi']
128	tt0118688	Batman & Robin	I'm Poison Scene	1997.0	73Pm3rkTzb0	['Action', 'Sci-Fi']
129	tt0058672	Topkapi	Wrestling Match Scene	1964.0	ZhGme4W06Kk	['Adventure', 'Comedy', 'Crime']
130	tt0058672	Topkapi	A Clever Deduction Scene	1964.0	Ua4pj7Sxy-8	['Adventure', 'Comedy', 'Crime']
131	tt0058672	Topkapi	Stealing the Dagger Scene	1964.0	5LvcBgWzjwc	['Adventure', 'Comedy', 'Crime']
132	tt0058672	Topkapi	A Nymphomaniac Scene	1964.0	WbFri7eX_YA	['Adventure', 'Comedy', 'Crime']
133	tt0058672	Topkapi	A Little Bird Told Me Scene	1964.0	Izp0m24gYRU	['Adventure', 'Comedy', 'Crime']
134	tt0058672	Topkapi	The Heist Begins Scene	1964.0	5hriUO428pw	['Adventure', 'Comedy', 'Crime']
135	tt0058672	Topkapi	Sofa Bet Scene	1964.0	vITX2N0hpYE	['Adventure', 'Comedy', 'Crime']
136	tt0058672	Topkapi	It Can Be Done! Scene	1964.0	JfsgeCwAYEM	['Adventure', 'Comedy', 'Crime']
137	tt0058672	Topkapi	Crossing the Roof Scene	1964.0	9ZBPZ4b5LRw	['Adventure', 'Comedy', 'Crime']
138	tt0058672	Topkapi	The Floor-Mounted Alarm Scene	1964.0	55uK9Lg3TaY	['Adventure', 'Comedy', 'Crime']
139	tt0058672	Topkapi	Interrogation Scene	1964.0	hIokX-nhQd8	['Adventure', 'Comedy', 'Crime']
140	tt0046754	The Barefoot Contessa	Maria Had It Scene	1954.0	_YMLnL33X78	['Crime', 'Drama', 'Mystery']
141	tt0046754	The Barefoot Contessa	You're a Liar Scene	1954.0	PrBVgtAeNhE	['Crime', 'Drama', 'Mystery']
142	tt0046754	The Barefoot Contessa	You Are Not a Woman Scene	1954.0	6oxCZ2CyGII	['Crime', 'Drama', 'Mystery']
143	tt0046754	The Barefoot Contessa	When Harry Met Maria Scene	1954.0	x_6ZpxB4xIc	['Crime', 'Drama', 'Mystery']
144	tt0046754	The Barefoot Contessa	Posing for a Statue Scene	1954.0	8Q2WgdOSfms	['Crime', 'Drama', 'Mystery']
145	tt0046754	The Barefoot Contessa	Maria On Display Scene	1954.0	i07yEczcujQ	['Crime', 'Drama', 'Mystery']
146	tt0046754	The Barefoot Contessa	Maria Dances Scene	1954.0	q9sjo2J6hIk	['Crime', 'Drama', 'Mystery']
147	tt0046754	The Barefoot Contessa	A Lot of Talent Scene	1954.0	d35M7d-E_PY	['Crime', 'Drama', 'Mystery']
148	tt0046754	The Barefoot Contessa	I'm Drunk Scene	1954.0	EoikWLSsmRk	['Crime', 'Drama', 'Mystery']
149	tt0046754	The Barefoot Contessa	What a Business Scene	1954.0	zUCWPJk-XHk	['Crime', 'Drama', 'Mystery']
150	tt0046754	The Barefoot Contessa	I Hate Shoes Scene	1954.0	cJyhEAxnQ-U	['Crime', 'Drama', 'Mystery']
151	tt0046754	The Barefoot Contessa	Funeral for an Actress Scene	1954.0	-VnQ_KpOBm4	['Crime', 'Drama', 'Mystery']
152	tt1001526	Megamind	Titan's Rage Scene	2010.0	b2P-oU216V4	['Animation', 'Action', 'Comedy']
153	tt1001526	Megamind	Stalker Superhero Scene	2010.0	MuG157PWMWI	['Animation', 'Action', 'Comedy']
154	tt1001526	Megamind	Metro Man Returns Scene	2010.0	UayJYYeMANA	['Animation', 'Action', 'Comedy']
155	tt1001526	Megamind	Copper Drains My Powers! Scene	2010.0	svwcgrDZVPw	['Animation', 'Action', 'Comedy']
156	tt1001526	Megamind	Making An Entrance Scene	2010.0	a_hsjTExzbw	['Animation', 'Action', 'Comedy']
157	tt1001526	Megamind	Dastardly Death Devices Scene	2010.0	Q7r3HIkBJcg	['Animation', 'Action', 'Comedy']
158	tt1001526	Megamind	Metro Man Lives! Scene	2010.0	GNAJWwqr8cM	['Animation', 'Action', 'Comedy']
159	tt1001526	Megamind	Training Titan Scene	2010.0	dwufX9GKI_4	['Animation', 'Action', 'Comedy']
160	tt1001526	Megamind	Baby  Scene	2010.0	zeGRvFbWbz8	['Animation', 'Action', 'Comedy']
161	tt1001526	Megamind	Megamind vs. Titan Scene	2010.0	2Q7wnttjQgw	['Animation', 'Action', 'Comedy']
162	tt1386932	Ip Man 2	Boxer vs. Martial Artist Scene	2011.0	MTSpAVqgSso	['Action', 'Biography', 'Drama']
163	tt1386932	Ip Man 2	Wing Chun Wins Scene	2011.0	rTy_mgJIIrk	['Action', 'Biography', 'Drama']
164	tt1386932	Ip Man 2	Ip Man's First Student Scene	2011.0	-ZJZF6PuwxE	['Action', 'Biography', 'Drama']
165	tt1386932	Ip Man 2	Let's Give Them Something to Scream About Scene	2011.0	8TTWKlJdWVE	['Action', 'Biography', 'Drama']
166	tt1386932	Ip Man 2	Fighting Ten Men At Once Scene	2011.0	CyGOqLQTww0	['Action', 'Biography', 'Drama']
167	tt1386932	Ip Man 2	Hung Over Scene	2011.0	9aR0JkmZLk0	['Action', 'Biography', 'Drama']
168	tt1386932	Ip Man 2	Tabletop Duel Scene	2011.0	XkvSrgngUrw	['Action', 'Biography', 'Drama']
169	tt1386932	Ip Man 2	Meat Cleaver Fight Scene	2011.0	8kcd603M8vA	['Action', 'Biography', 'Drama']
170	tt1386932	Ip Man 2	Thank You for Letting Me Win Scene	2011.0	SajgVNIRdn8	['Action', 'Biography', 'Drama']
171	tt1386932	Ip Man 2	Hung vs. Twister Scene	2011.0	rA8NAlaMgPo	['Action', 'Biography', 'Drama']
172	tt0097388	Friday the 13th: Jason Takes Manhattan	Seductive Anatomy Lesson Scene	1989.0	TXlioVAN41o	['Adventure', 'Horror', 'Thriller']
173	tt0097388	Friday the 13th: Jason Takes Manhattan	Jason vs. New York Scene	1989.0	hktlkG0QuKY	['Adventure', 'Horror', 'Thriller']
174	tt0097388	Friday the 13th: Jason Takes Manhattan	Killer Dance Moves Scene	1989.0	b8t5kX7k0vQ	['Adventure', 'Horror', 'Thriller']
175	tt0097388	Friday the 13th: Jason Takes Manhattan	Subway Chase Scene	1989.0	CflcJ-HSA_Y	['Adventure', 'Horror', 'Thriller']
176	tt0097388	Friday the 13th: Jason Takes Manhattan	Jason Says No to Drugs Scene	1989.0	VhYxVXimdIw	['Adventure', 'Horror', 'Thriller']
177	tt0097388	Friday the 13th: Jason Takes Manhattan	Murder Caught on Tape Scene	1989.0	U74NUVSKuP0	['Adventure', 'Horror', 'Thriller']
178	tt0097388	Friday the 13th: Jason Takes Manhattan	Two for One Slaying Scene	1989.0	-vT2ztIXioo	['Adventure', 'Horror', 'Thriller']
179	tt0097388	Friday the 13th: Jason Takes Manhattan	Knockout! Scene	1989.0	o6tz9pga4H4	['Adventure', 'Horror', 'Thriller']
180	tt0097388	Friday the 13th: Jason Takes Manhattan	Jason vs. Toxic Waste Scene	1989.0	jtSnHOkSJxM	['Adventure', 'Horror', 'Thriller']
181	tt0097388	Friday the 13th: Jason Takes Manhattan	Drowned in Toxic Waste Scene	1989.0	Gdp4SEfQzy8	['Adventure', 'Horror', 'Thriller']
182	tt1220719	Ip Man	Cotton Factory Brawl Scene	2010.0	AVxDyv1h9Pw	['Action', 'Biography', 'Drama']
183	tt1220719	Ip Man	vs. Master Shin Scene	2010.0	z1hLLDMkdlM	['Action', 'Biography', 'Drama']
184	tt1220719	Ip Man	vs. 10 Black Belts Scene	2010.0	Kv9ygN2B8WU	['Action', 'Biography', 'Drama']
185	tt1220719	Ip Man	vs. Master Lin Scene	2010.0	aXYTDZr_rmU	['Action', 'Biography', 'Drama']
186	tt1220719	Ip Man	Challenging the Masters Scene	2010.0	Z2SdWJJWe4I	['Action', 'Biography', 'Drama']
187	tt1220719	Ip Man	Dojo Massacre Scene	2010.0	ciue6Puy53s	['Action', 'Biography', 'Drama']
188	tt1220719	Ip Man	vs. General Miura Scene	2010.0	CqsCkhbCUr4	['Action', 'Biography', 'Drama']
189	tt1220719	Ip Man	Training with  Scene	2010.0	gCRokIMgn1A	['Action', 'Biography', 'Drama']
190	tt1220719	Ip Man	Master Lin is Defeated Scene	2010.0	wBHZhBnXRew	['Action', 'Biography', 'Drama']
191	tt1220719	Ip Man	The Japanese Invade Scene	2010.0	kQosO29X9Bo	['Action', 'Biography', 'Drama']
192	tt0045920	It Came From Outer Space	All We Needed Was Time Scene	1953.0	sw1tJoYrs7M	['Horror', 'Sci-Fi']
193	tt0045920	It Came From Outer Space	Don't Be Afraid Scene	1953.0	sAvGdule3fA	['Horror', 'Sci-Fi']
194	tt0045920	It Came From Outer Space	Alien Avalanche Scene	1953.0	i4NRgUeziqA	['Horror', 'Sci-Fi']
195	tt0045920	It Came From Outer Space	Crash Landing Scene	1953.0	8fHMMPXUE5I	['Horror', 'Sci-Fi']
196	tt0045920	It Came From Outer Space	They'll Be Back Scene	1953.0	aGMiaQISzq0	['Horror', 'Sci-Fi']
197	tt0045920	It Came From Outer Space	Resorting to Violence Scene	1953.0	5ZCaXimXaxo	['Horror', 'Sci-Fi']
198	tt0045920	It Came From Outer Space	First Contact Scene	1953.0	eeWPnGsY-Xc	['Horror', 'Sci-Fi']
199	tt0045920	It Came From Outer Space	Anti-Alien Posse Scene	1953.0	ge9ahoqNSLE	['Horror', 'Sci-Fi']
200	tt0045920	It Came From Outer Space	Incognito Abduction Scene	1953.0	VohdBtnMchg	['Horror', 'Sci-Fi']
201	tt0045920	It Came From Outer Space	Stalked by Cosmic Evil Scene	1953.0	5lekLtatLl0	['Horror', 'Sci-Fi']
202	tt0068909	Man of La Mancha	Cervantes Transforms Scene	1972.0	2WDIu8XbVD8	['Drama', 'Fantasy', 'Musical']
203	tt0068909	Man of La Mancha	Scene	1972.0	ALWV_EA6x8I	['Drama', 'Fantasy', 'Musical']
204	tt0068909	Man of La Mancha	Follow the Quest Scene	1972.0	v4U2mAwO6-4	['Drama', 'Fantasy', 'Musical']
205	tt0068909	Man of La Mancha	To Dream the Impossible Dream Scene	1972.0	bD8bl3omDIU	['Drama', 'Fantasy', 'Musical']
206	tt0068909	Man of La Mancha	Little Bird Scene	1972.0	14t7g8Yq8vE	['Drama', 'Fantasy', 'Musical']
207	tt0068909	Man of La Mancha	The Impossible Dream Scene	1972.0	oo7VlD66ISM	['Drama', 'Fantasy', 'Musical']
208	tt0068909	Man of La Mancha	Vision of Dulcinea Scene	1972.0	QPDuZ_Wq7ZA	['Drama', 'Fantasy', 'Musical']
209	tt0068909	Man of La Mancha	The Knight of the Mirrors Scene	1972.0	Pl8E_9CTS1Y	['Drama', 'Fantasy', 'Musical']
210	tt0068909	Man of La Mancha	It's All the Same Scene	1972.0	0iUKZskQEso	['Drama', 'Fantasy', 'Musical']
211	tt10720210	Buzzed	Mr. Mushroom Scene	2019.0	d0ZOz1i5-PE	['Documentary']
212	tt10720210	Buzzed	Flying Frog Scene	2019.0	g3kYdbqIwBE	['Documentary']
213	tt10720210	Buzzed	Ninja Bee Scene	2019.0	MVo83HAnysQ	['Documentary']
214	tt10720210	Buzzed	Fun and Games ...and Punishment Scene	2019.0	LZ7Thv4ztjg	['Documentary']
215	tt10720210	Buzzed	Hide-'n-Cheat Scene	2019.0	UhL24j9G3tc	['Documentary']
216	tt10720210	Buzzed	Dance Off Scene	2019.0	AxGMySJ6ySc	['Documentary']
217	tt10720210	Buzzed	Leap Frog Scene	2019.0	BCSe_CsI75w	['Documentary']
218	tt10720210	Buzzed	Master of the Nunchucks Scene	2019.0	msWWI02CG-o	['Documentary']
219	tt0092605	Baby Boom	J.C.'s Breakdown Scene	1987.0	jUkqho3OUos	['Comedy', 'Drama', 'Romance']
220	tt0092605	Baby Boom	Firing Eve, Hiring Helga Scene	1987.0	4YPxIpLpLRM	['Comedy', 'Drama', 'Romance']
221	tt0092605	Baby Boom	The Nanny Interviews Scene	1987.0	rwr1IzFzjqA	['Comedy', 'Drama', 'Romance']
