	path	genre	Action	Adventure	Comedy	Crime	Drama	Horror	Romance	Thriller
49	frames\Action\3FPsMeQ6Ra4\276.jpg	['Action']	1	0	0	0	0	0	0	0
50	frames\Action\3FPsMeQ6Ra4\2806.jpg	['Action']	1	0	0	0	0	0	0	0
51	frames\Action\3FPsMeQ6Ra4\3036.jpg	['Action']	1	0	0	0	0	0	0	0
52	frames\Action\3FPsMeQ6Ra4\3266.jpg	['Action']	1	0	0	0	0	0	0	0
53	frames\Action\3FPsMeQ6Ra4\46.jpg	['Action']	1	0	0	0	0	0	0	0
54	frames\Action\3FPsMeQ6Ra4\506.jpg	['Action']	1	0	0	0	0	0	0	0
55	frames\Action\3FPsMeQ6Ra4\736.jpg	['Action']	1	0	0	0	0	0	0	0
56	frames\Action\3FPsMeQ6Ra4\966.jpg	['Action']	1	0	0	0	0	0	0	0
57	frames\Action\3k9G5rq86PU\1196.jpg	['Action']	1	0	0	0	0	0	0	0
58	frames\Action\3k9G5rq86PU\1426.jpg	['Action']	1	0	0	0	0	0	0	0
59	frames\Action\3k9G5rq86PU\1656.jpg	['Action']	1	0	0	0	0	0	0	0
60	frames\Action\3k9G5rq86PU\1886.jpg	['Action']	1	0	0	0	0	0	0	0
61	frames\Action\3k9G5rq86PU\2116.jpg	['Action']	1	0	0	0	0	0	0	0
62	frames\Action\3k9G5rq86PU\2346.jpg	['Action']	1	0	0	0	0	0	0	0
63	frames\Action\3k9G5rq86PU\2576.jpg	['Action']	1	0	0	0	0	0	0	0
64	frames\Action\3k9G5rq86PU\276.jpg	['Action']	1	0	0	0	0	0	0	0
65	frames\Action\3k9G5rq86PU\2806.jpg	['Action']	1	0	0	0	0	0	0	0
66	frames\Action\3k9G5rq86PU\3036.jpg	['Action']	1	0	0	0	0	0	0	0
67	frames\Action\3k9G5rq86PU\46.jpg	['Action']	1	0	0	0	0	0	0	0
68	frames\Action\3k9G5rq86PU\506.jpg	['Action']	1	0	0	0	0	0	0	0
69	frames\Action\3k9G5rq86PU\736.jpg	['Action']	1	0	0	0	0	0	0	0
70	frames\Action\3k9G5rq86PU\966.jpg	['Action']	1	0	0	0	0	0	0	0
71	frames\Action\3VKQkg9cpio\1196.jpg	['Action']	1	0	0	0	0	0	0	0
72	frames\Action\3VKQkg9cpio\1426.jpg	['Action']	1	0	0	0	0	0	0	0
73	frames\Action\3VKQkg9cpio\1656.jpg	['Action']	1	0	0	0	0	0	0	0
74	frames\Action\3VKQkg9cpio\1886.jpg	['Action']	1	0	0	0	0	0	0	0
75	frames\Action\3VKQkg9cpio\2116.jpg	['Action']	1	0	0	0	0	0	0	0
76	frames\Action\3VKQkg9cpio\2346.jpg	['Action']	1	0	0	0	0	0	0	0
77	frames\Action\3VKQkg9cpio\276.jpg	['Action']	1	0	0	0	0	0	0	0
78	frames\Action\3VKQkg9cpio\46.jpg	['Action']	1	0	0	0	0	0	0	0
79	frames\Action\3VKQkg9cpio\506.jpg	['Action']	1	0	0	0	0	0	0	0
80	frames\Action\3VKQkg9cpio\736.jpg	['Action']	1	0	0	0	0	0	0	0
81	frames\Action\3VKQkg9cpio\966.jpg	['Action']	1	0	0	0	0	0	0	0
82	frames\Action\3ynO7Oaj2oY\1196.jpg	['Action']	1	0	0	0	0	0	0	0
83	frames\Action\3ynO7Oaj2oY\1426.jpg	['Action']	1	0	0	0	0	0	0	0
84	frames\Action\3ynO7Oaj2oY\1656.jpg	['Action']	1	0	0	0	0	0	0	0
85	frames\Action\3ynO7Oaj2oY\1886.jpg	['Action']	1	0	0	0	0	0	0	0
86	frames\Action\3ynO7Oaj2oY\276.jpg	['Action']	1	0	0	0	0	0	0	0
87	frames\Action\3ynO7Oaj2oY\46.jpg	['Action']	1	0	0	0	0	0	0	0
88	frames\Action\3ynO7Oaj2oY\506.jpg	['Action']	1	0	0	0	0	0	0	0
89	frames\Action\3ynO7Oaj2oY\736.jpg	['Action']	1	0	0	0	0	0	0	0
90	frames\Action\3ynO7Oaj2oY\966.jpg	['Action']	1	0	0	0	0	0	0	0
91	frames\Action\4331uXY0nxA\1196.jpg	['Action']	1	0	0	0	0	0	0	0
92	frames\Action\4331uXY0nxA\1426.jpg	['Action']	1	0	0	0	0	0	0	0
93	frames\Action\4331uXY0nxA\1656.jpg	['Action']	1	0	0	0	0	0	0	0
94	frames\Action\4331uXY0nxA\1886.jpg	['Action']	1	0	0	0	0	0	0	0
95	frames\Action\4331uXY0nxA\2116.jpg	['Action']	1	0	0	0	0	0	0	0
96	frames\Action\4331uXY0nxA\2346.jpg	['Action']	1	0	0	0	0	0	0	0
97	frames\Action\4331uXY0nxA\2576.jpg	['Action']	1	0	0	0	0	0	0	0
98	frames\Action\4331uXY0nxA\276.jpg	['Action']	1	0	0	0	0	0	0	0
99	frames\Action\4331uXY0nxA\2806.jpg	['Action']	1	0	0	0	0	0	0	0
100	frames\Action\4331uXY0nxA\3036.jpg	['Action']	1	0	0	0	0	0	0	0
101	frames\Action\4331uXY0nxA\46.jpg	['Action']	1	0	0	0	0	0	0	0
102	frames\Action\4331uXY0nxA\506.jpg	['Action']	1	0	0	0	0	0	0	0
103	frames\Action\4331uXY0nxA\736.jpg	['Action']	1	0	0	0	0	0	0	0
104	frames\Action\4331uXY0nxA\966.jpg	['Action']	1	0	0	0	0	0	0	0
105	frames\Action\4frYhsIGjJU\1196.jpg	['Action']	1	0	0	0	0	0	0	0
106	frames\Action\4frYhsIGjJU\1426.jpg	['Action']	1	0	0	0	0	0	0	0
107	frames\Action\4frYhsIGjJU\1656.jpg	['Action']	1	0	0	0	0	0	0	0
108	frames\Action\4frYhsIGjJU\1886.jpg	['Action']	1	0	0	0	0	0	0	0
109	frames\Action\4frYhsIGjJU\2116.jpg	['Action']	1	0	0	0	0	0	0	0
110	frames\Action\4frYhsIGjJU\2346.jpg	['Action']	1	0	0	0	0	0	0	0
111	frames\Action\4frYhsIGjJU\2576.jpg	['Action']	1	0	0	0	0	0	0	0
112	frames\Action\4frYhsIGjJU\276.jpg	['Action']	1	0	0	0	0	0	0	0
113	frames\Action\4frYhsIGjJU\2806.jpg	['Action']	1	0	0	0	0	0	0	0
114	frames\Action\4frYhsIGjJU\3036.jpg	['Action']	1	0	0	0	0	0	0	0
115	frames\Action\4frYhsIGjJU\3266.jpg	['Action']	1	0	0	0	0	0	0	0
116	frames\Action\4frYhsIGjJU\3496.jpg	['Action']	1	0	0	0	0	0	0	0
117	frames\Action\4frYhsIGjJU\46.jpg	['Action']	1	0	0	0	0	0	0	0
118	frames\Action\4frYhsIGjJU\506.jpg	['Action']	1	0	0	0	0	0	0	0
119	frames\Action\4frYhsIGjJU\736.jpg	['Action']	1	0	0	0	0	0	0	0
120	frames\Action\4frYhsIGjJU\966.jpg	['Action']	1	0	0	0	0	0	0	0
121	frames\Action\4uc2qplSyss\1196.jpg	['Action']	1	0	0	0	0	0	0	0
122	frames\Action\4uc2qplSyss\1426.jpg	['Action']	1	0	0	0	0	0	0	0
123	frames\Action\4uc2qplSyss\1656.jpg	['Action']	1	0	0	0	0	0	0	0
124	frames\Action\4uc2qplSyss\1886.jpg	['Action']	1	0	0	0	0	0	0	0
125	frames\Action\4uc2qplSyss\2116.jpg	['Action']	1	0	0	0	0	0	0	0
126	frames\Action\4uc2qplSyss\2346.jpg	['Action']	1	0	0	0	0	0	0	0
127	frames\Action\4uc2qplSyss\2576.jpg	['Action']	1	0	0	0	0	0	0	0
128	frames\Action\4uc2qplSyss\276.jpg	['Action']	1	0	0	0	0	0	0	0
129	frames\Action\4uc2qplSyss\2806.jpg	['Action']	1	0	0	0	0	0	0	0
130	frames\Action\4uc2qplSyss\3036.jpg	['Action']	1	0	0	0	0	0	0	0
131	frames\Action\4uc2qplSyss\3266.jpg	['Action']	1	0	0	0	0	0	0	0
132	frames\Action\4uc2qplSyss\3496.jpg	['Action']	1	0	0	0	0	0	0	0
133	frames\Action\4uc2qplSyss\3726.jpg	['Action']	1	0	0	0	0	0	0	0
134	frames\Action\4uc2qplSyss\3956.jpg	['Action']	1	0	0	0	0	0	0	0
135	frames\Action\4uc2qplSyss\4186.jpg	['Action']	1	0	0	0	0	0	0	0
136	frames\Action\4uc2qplSyss\46.jpg	['Action']	1	0	0	0	0	0	0	0
137	frames\Action\4uc2qplSyss\506.jpg	['Action']	1	0	0	0	0	0	0	0
138	frames\Action\4uc2qplSyss\736.jpg	['Action']	1	0	0	0	0	0	0	0
139	frames\Action\4uc2qplSyss\966.jpg	['Action']	1	0	0	0	0	0	0	0
140	frames\Action\73Pm3rkTzb0\1196.jpg	['Action']	1	0	0	0	0	0	0	0
141	frames\Action\73Pm3rkTzb0\1426.jpg	['Action']	1	0	0	0	0	0	0	0
142	frames\Action\73Pm3rkTzb0\1656.jpg	['Action']	1	0	0	0	0	0	0	0
143	frames\Action\73Pm3rkTzb0\1886.jpg	['Action']	1	0	0	0	0	0	0	0
144	frames\Action\73Pm3rkTzb0\2116.jpg	['Action']	1	0	0	0	0	0	0	0
145	frames\Action\73Pm3rkTzb0\2346.jpg	['Action']	1	0	0	0	0	0	0	0
146	frames\Action\73Pm3rkTzb0\2576.jpg	['Action']	1	0	0	0	0	0	0	0
147	frames\Action\73Pm3rkTzb0\276.jpg	['Action']	1	0	0	0	0	0	0	0
148	frames\Action\73Pm3rkTzb0\46.jpg	['Action']	1	0	0	0	0	0	0	0
149	frames\Action\73Pm3rkTzb0\506.jpg	['Action']	1	0	0	0	0	0	0	0
150	frames\Action\73Pm3rkTzb0\736.jpg	['Action']	1	0	0	0	0	0	0	0
151	frames\Action\73Pm3rkTzb0\966.jpg	['Action']	1	0	0	0	0	0	0	0
152	frames\Action\7iWEk7k_kio\1196.jpg	['Action']	1	0	0	0	0	0	0	0
153	frames\Action\7iWEk7k_kio\1426.jpg	['Action']	1	0	0	0	0	0	0	0
154	frames\Action\7iWEk7k_kio\1656.jpg	['Action']	1	0	0	0	0	0	0	0
155	frames\Action\7iWEk7k_kio\1886.jpg	['Action']	1	0	0	0	0	0	0	0
156	frames\Action\7iWEk7k_kio\2116.jpg	['Action']	1	0	0	0	0	0	0	0
157	frames\Action\7iWEk7k_kio\2346.jpg	['Action']	1	0	0	0	0	0	0	0
158	frames\Action\7iWEk7k_kio\2576.jpg	['Action']	1	0	0	0	0	0	0	0
159	frames\Action\7iWEk7k_kio\276.jpg	['Action']	1	0	0	0	0	0	0	0
160	frames\Action\7iWEk7k_kio\2806.jpg	['Action']	1	0	0	0	0	0	0	0
161	frames\Action\7iWEk7k_kio\3036.jpg	['Action']	1	0	0	0	0	0	0	0
162	frames\Action\7iWEk7k_kio\3266.jpg	['Action']	1	0	0	0	0	0	0	0
163	frames\Action\7iWEk7k_kio\3496.jpg	['Action']	1	0	0	0	0	0	0	0
164	frames\Action\7iWEk7k_kio\46.jpg	['Action']	1	0	0	0	0	0	0	0
165	frames\Action\7iWEk7k_kio\506.jpg	['Action']	1	0	0	0	0	0	0	0
166	frames\Action\7iWEk7k_kio\736.jpg	['Action']	1	0	0	0	0	0	0	0
167	frames\Action\7iWEk7k_kio\966.jpg	['Action']	1	0	0	0	0	0	0	0
168	frames\Action\7U3F1uDBXrw\276.jpg	['Action']	1	0	0	0	0	0	0	0
169	frames\Action\7U3F1uDBXrw\46.jpg	['Action']	1	0	0	0	0	0	0	0
170	frames\Action\7U3F1uDBXrw\506.jpg	['Action']	1	0	0	0	0	0	0	0
171	frames\Action\7U3F1uDBXrw\736.jpg	['Action']	1	0	0	0	0	0	0	0
172	frames\Action\8MnF5ok8llg\1196.jpg	['Action']	1	0	0	0	0	0	0	0
173	frames\Action\8MnF5ok8llg\1426.jpg	['Action']	1	0	0	0	0	0	0	0
174	frames\Action\8MnF5ok8llg\1656.jpg	['Action']	1	0	0	0	0	0	0	0
175	frames\Action\8MnF5ok8llg\1886.jpg	['Action']	1	0	0	0	0	0	0	0
176	frames\Action\8MnF5ok8llg\2116.jpg	['Action']	1	0	0	0	0	0	0	0
177	frames\Action\8MnF5ok8llg\2346.jpg	['Action']	1	0	0	0	0	0	0	0
178	frames\Action\8MnF5ok8llg\2576.jpg	['Action']	1	0	0	0	0	0	0	0
179	frames\Action\8MnF5ok8llg\276.jpg	['Action']	1	0	0	0	0	0	0	0
180	frames\Action\8MnF5ok8llg\2806.jpg	['Action']	1	0	0	0	0	0	0	0
181	frames\Action\8MnF5ok8llg\3036.jpg	['Action']	1	0	0	0	0	0	0	0
182	frames\Action\8MnF5ok8llg\46.jpg	['Action']	1	0	0	0	0	0	0	0
183	frames\Action\8MnF5ok8llg\506.jpg	['Action']	1	0	0	0	0	0	0	0
184	frames\Action\8MnF5ok8llg\736.jpg	['Action']	1	0	0	0	0	0	0	0
185	frames\Action\8MnF5ok8llg\966.jpg	['Action']	1	0	0	0	0	0	0	0
186	frames\Action\8QMRQeYNd7M\1196.jpg	['Action']	1	0	0	0	0	0	0	0
187	frames\Action\8QMRQeYNd7M\1426.jpg	['Action']	1	0	0	0	0	0	0	0
188	frames\Action\8QMRQeYNd7M\1656.jpg	['Action']	1	0	0	0	0	0	0	0
189	frames\Action\8QMRQeYNd7M\1886.jpg	['Action']	1	0	0	0	0	0	0	0
190	frames\Action\8QMRQeYNd7M\2116.jpg	['Action']	1	0	0	0	0	0	0	0
191	frames\Action\8QMRQeYNd7M\2346.jpg	['Action']	1	0	0	0	0	0	0	0
192	frames\Action\8QMRQeYNd7M\2576.jpg	['Action']	1	0	0	0	0	0	0	0
193	frames\Action\8QMRQeYNd7M\276.jpg	['Action']	1	0	0	0	0	0	0	0
194	frames\Action\8QMRQeYNd7M\46.jpg	['Action']	1	0	0	0	0	0	0	0
195	frames\Action\8QMRQeYNd7M\506.jpg	['Action']	1	0	0	0	0	0	0	0
196	frames\Action\8QMRQeYNd7M\736.jpg	['Action']	1	0	0	0	0	0	0	0
197	frames\Action\8QMRQeYNd7M\966.jpg	['Action']	1	0	0	0	0	0	0	0
198	frames\Action\8r354VUktU8\1196.jpg	['Action']	1	0	0	0	0	0	0	0
199	frames\Action\8r354VUktU8\1426.jpg	['Action']	1	0	0	0	0	0	0	0
200	frames\Action\8r354VUktU8\1656.jpg	['Action']	1	0	0	0	0	0	0	0
201	frames\Action\8r354VUktU8\1886.jpg	['Action']	1	0	0	0	0	0	0	0
202	frames\Action\8r354VUktU8\2116.jpg	['Action']	1	0	0	0	0	0	0	0
203	frames\Action\8r354VUktU8\2346.jpg	['Action']	1	0	0	0	0	0	0	0
204	frames\Action\8r354VUktU8\276.jpg	['Action']	1	0	0	0	0	0	0	0
205	frames\Action\8r354VUktU8\46.jpg	['Action']	1	0	0	0	0	0	0	0
206	frames\Action\8r354VUktU8\506.jpg	['Action']	1	0	0	0	0	0	0	0
207	frames\Action\8r354VUktU8\736.jpg	['Action']	1	0	0	0	0	0	0	0
208	frames\Action\8r354VUktU8\966.jpg	['Action']	1	0	0	0	0	0	0	0
209	frames\Action\9PllxjcicFo\1196.jpg	['Action']	1	0	0	0	0	0	0	0
210	frames\Action\9PllxjcicFo\1426.jpg	['Action']	1	0	0	0	0	0	0	0
211	frames\Action\9PllxjcicFo\1656.jpg	['Action']	1	0	0	0	0	0	0	0
212	frames\Action\9PllxjcicFo\1886.jpg	['Action']	1	0	0	0	0	0	0	0
213	frames\Action\9PllxjcicFo\2116.jpg	['Action']	1	0	0	0	0	0	0	0
214	frames\Action\9PllxjcicFo\2346.jpg	['Action']	1	0	0	0	0	0	0	0
215	frames\Action\9PllxjcicFo\2576.jpg	['Action']	1	0	0	0	0	0	0	0
216	frames\Action\9PllxjcicFo\276.jpg	['Action']	1	0	0	0	0	0	0	0
217	frames\Action\9PllxjcicFo\2806.jpg	['Action']	1	0	0	0	0	0	0	0
218	frames\Action\9PllxjcicFo\3036.jpg	['Action']	1	0	0	0	0	0	0	0
219	frames\Action\9PllxjcicFo\3266.jpg	['Action']	1	0	0	0	0	0	0	0
220	frames\Action\9PllxjcicFo\3496.jpg	['Action']	1	0	0	0	0	0	0	0
221	frames\Action\9PllxjcicFo\46.jpg	['Action']	1	0	0	0	0	0	0	0
222	frames\Action\9PllxjcicFo\506.jpg	['Action']	1	0	0	0	0	0	0	0
223	frames\Action\9PllxjcicFo\736.jpg	['Action']	1	0	0	0	0	0	0	0
224	frames\Action\9PllxjcicFo\966.jpg	['Action']	1	0	0	0	0	0	0	0
225	frames\Action\b9WFVLRPOJI\1196.jpg	['Action']	1	0	0	0	0	0	0	0
226	frames\Action\b9WFVLRPOJI\1426.jpg	['Action']	1	0	0	0	0	0	0	0
227	frames\Action\b9WFVLRPOJI\276.jpg	['Action']	1	0	0	0	0	0	0	0
228	frames\Action\b9WFVLRPOJI\46.jpg	['Action']	1	0	0	0	0	0	0	0
229	frames\Action\b9WFVLRPOJI\506.jpg	['Action']	1	0	0	0	0	0	0	0
230	frames\Action\b9WFVLRPOJI\736.jpg	['Action']	1	0	0	0	0	0	0	0
231	frames\Action\b9WFVLRPOJI\966.jpg	['Action']	1	0	0	0	0	0	0	0
232	frames\Action\bmeh1eFkyHg\1196.jpg	['Action']	1	0	0	0	0	0	0	0
233	frames\Action\bmeh1eFkyHg\1426.jpg	['Action']	1	0	0	0	0	0	0	0
234	frames\Action\bmeh1eFkyHg\1656.jpg	['Action']	1	0	0	0	0	0	0	0
235	frames\Action\bmeh1eFkyHg\1886.jpg	['Action']	1	0	0	0	0	0	0	0
236	frames\Action\bmeh1eFkyHg\2116.jpg	['Action']	1	0	0	0	0	0	0	0
237	frames\Action\bmeh1eFkyHg\2346.jpg	['Action']	1	0	0	0	0	0	0	0
238	frames\Action\bmeh1eFkyHg\2576.jpg	['Action']	1	0	0	0	0	0	0	0
239	frames\Action\bmeh1eFkyHg\276.jpg	['Action']	1	0	0	0	0	0	0	0
240	frames\Action\bmeh1eFkyHg\2806.jpg	['Action']	1	0	0	0	0	0	0	0
241	frames\Action\bmeh1eFkyHg\3036.jpg	['Action']	1	0	0	0	0	0	0	0
242	frames\Action\bmeh1eFkyHg\3266.jpg	['Action']	1	0	0	0	0	0	0	0
243	frames\Action\bmeh1eFkyHg\3496.jpg	['Action']	1	0	0	0	0	0	0	0
244	frames\Action\bmeh1eFkyHg\46.jpg	['Action']	1	0	0	0	0	0	0	0
245	frames\Action\bmeh1eFkyHg\506.jpg	['Action']	1	0	0	0	0	0	0	0
246	frames\Action\bmeh1eFkyHg\736.jpg	['Action']	1	0	0	0	0	0	0	0
247	frames\Action\bmeh1eFkyHg\966.jpg	['Action']	1	0	0	0	0	0	0	0
248	frames\Action\C2gQo-0VW5c\1196.jpg	['Action']	1	0	0	0	0	0	0	0
249	frames\Action\C2gQo-0VW5c\1426.jpg	['Action']	1	0	0	0	0	0	0	0
250	frames\Action\C2gQo-0VW5c\1656.jpg	['Action']	1	0	0	0	0	0	0	0
251	frames\Action\C2gQo-0VW5c\1886.jpg	['Action']	1	0	0	0	0	0	0	0
252	frames\Action\C2gQo-0VW5c\2116.jpg	['Action']	1	0	0	0	0	0	0	0
253	frames\Action\C2gQo-0VW5c\2346.jpg	['Action']	1	0	0	0	0	0	0	0
254	frames\Action\C2gQo-0VW5c\276.jpg	['Action']	1	0	0	0	0	0	0	0
255	frames\Action\C2gQo-0VW5c\46.jpg	['Action']	1	0	0	0	0	0	0	0
256	frames\Action\C2gQo-0VW5c\506.jpg	['Action']	1	0	0	0	0	0	0	0
257	frames\Action\C2gQo-0VW5c\736.jpg	['Action']	1	0	0	0	0	0	0	0
258	frames\Action\C2gQo-0VW5c\966.jpg	['Action']	1	0	0	0	0	0	0	0
259	frames\Action\ct-PElgfWJY\1196.jpg	['Action']	1	0	0	0	0	0	0	0
260	frames\Action\ct-PElgfWJY\1426.jpg	['Action']	1	0	0	0	0	0	0	0
261	frames\Action\ct-PElgfWJY\1656.jpg	['Action']	1	0	0	0	0	0	0	0
262	frames\Action\ct-PElgfWJY\1886.jpg	['Action']	1	0	0	0	0	0	0	0
263	frames\Action\ct-PElgfWJY\2116.jpg	['Action']	1	0	0	0	0	0	0	0
264	frames\Action\ct-PElgfWJY\2346.jpg	['Action']	1	0	0	0	0	0	0	0
265	frames\Action\ct-PElgfWJY\2576.jpg	['Action']	1	0	0	0	0	0	0	0
266	frames\Action\ct-PElgfWJY\276.jpg	['Action']	1	0	0	0	0	0	0	0
267	frames\Action\ct-PElgfWJY\2806.jpg	['Action']	1	0	0	0	0	0	0	0
268	frames\Action\ct-PElgfWJY\3036.jpg	['Action']	1	0	0	0	0	0	0	0
269	frames\Action\ct-PElgfWJY\3266.jpg	['Action']	1	0	0	0	0	0	0	0
270	frames\Action\ct-PElgfWJY\3496.jpg	['Action']	1	0	0	0	0	0	0	0
271	frames\Action\ct-PElgfWJY\46.jpg	['Action']	1	0	0	0	0	0	0	0
272	frames\Action\ct-PElgfWJY\506.jpg	['Action']	1	0	0	0	0	0	0	0
273	frames\Action\ct-PElgfWJY\736.jpg	['Action']	1	0	0	0	0	0	0	0
274	frames\Action\ct-PElgfWJY\966.jpg	['Action']	1	0	0	0	0	0	0	0
275	frames\Action\cxgg3KTdRcM\1196.jpg	['Action']	1	0	0	0	0	0	0	0
276	frames\Action\cxgg3KTdRcM\1426.jpg	['Action']	1	0	0	0	0	0	0	0
277	frames\Action\cxgg3KTdRcM\1656.jpg	['Action']	1	0	0	0	0	0	0	0
278	frames\Action\cxgg3KTdRcM\1886.jpg	['Action']	1	0	0	0	0	0	0	0
279	frames\Action\cxgg3KTdRcM\2116.jpg	['Action']	1	0	0	0	0	0	0	0
280	frames\Action\cxgg3KTdRcM\276.jpg	['Action']	1	0	0	0	0	0	0	0
281	frames\Action\cxgg3KTdRcM\46.jpg	['Action']	1	0	0	0	0	0	0	0
282	frames\Action\cxgg3KTdRcM\506.jpg	['Action']	1	0	0	0	0	0	0	0
283	frames\Action\cxgg3KTdRcM\736.jpg	['Action']	1	0	0	0	0	0	0	0
284	frames\Action\cxgg3KTdRcM\966.jpg	['Action']	1	0	0	0	0	0	0	0
285	frames\Action\dgM9V3lEZvE\1196.jpg	['Action']	1	0	0	0	0	0	0	0
286	frames\Action\dgM9V3lEZvE\1426.jpg	['Action']	1	0	0	0	0	0	0	0
287	frames\Action\dgM9V3lEZvE\1656.jpg	['Action']	1	0	0	0	0	0	0	0
288	frames\Action\dgM9V3lEZvE\1886.jpg	['Action']	1	0	0	0	0	0	0	0
289	frames\Action\dgM9V3lEZvE\2116.jpg	['Action']	1	0	0	0	0	0	0	0
290	frames\Action\dgM9V3lEZvE\2346.jpg	['Action']	1	0	0	0	0	0	0	0
291	frames\Action\dgM9V3lEZvE\276.jpg	['Action']	1	0	0	0	0	0	0	0
292	frames\Action\dgM9V3lEZvE\46.jpg	['Action']	1	0	0	0	0	0	0	0
293	frames\Action\dgM9V3lEZvE\506.jpg	['Action']	1	0	0	0	0	0	0	0
294	frames\Action\dgM9V3lEZvE\736.jpg	['Action']	1	0	0	0	0	0	0	0
295	frames\Action\dgM9V3lEZvE\966.jpg	['Action']	1	0	0	0	0	0	0	0
